20170818|122147||102.5583|4.9494|1.6123|2.0907|101.1032|1.4551
20170818|122150||102.1607|4.6309|4.1512|11.1263|101.1002|1.0605
20170818|122152||101.3967|4.4130|1.7042|2.2881|100.5508|0.8459
20170818|122157||101.1968|4.4479|1.7300|2.3443|100.4826|0.7142
20170818|122158||99.4292|6.9464|2.5518|4.5674|98.8237|0.6055
20170818|122159||99.6513|6.7548|2.5663|4.6123|99.1060|0.5453
20170818|122162||107.8427|5.4627|0.0260|0.0127|100.0400|7.8027
20170818|122163||106.0132|5.5023|0.0312|0.0153|100.0000|6.0132
20170818|122164||104.9843|5.2772|0.1744|0.0980|100.0856|4.8987
20170818|122168||100.4861|4.9170|4.2693|11.6785|100.1199|0.3662
20170818|122169||107.6915|6.6282|0.0283|0.0137|100.0079|7.6836
20170818|122172||102.3160|4.5145|4.3155|11.9090|102.0968|0.2192
20170818|122174||101.5464|4.6722|4.3230|11.9424|101.4094|0.1370
20170818|122175||102.8069|4.8052|7.6955|37.3207|102.6658|0.1411
20170818|122176||100.0904|5.2893|1.8387|2.5852|100.0033|0.0871
20170818|122179||104.3323|5.3337|4.0950|11.2807|99.1964|5.1359
20170818|122180||106.2090|4.9963|0.0130|0.0063|99.9978|6.2112
20170818|122181||111.5054|5.3025|1.7214|2.4313|104.0670|7.4384
20170818|122182||104.8353|4.7208|0.1701|0.0957|100.1348|4.7005
20170818|122183||104.9463|3.6401|0.0344|0.0172|100.0333|4.9130
20170818|122184||104.6509|10.2609|0.0398|0.0188|99.7605|4.8904
20170818|122186||107.0310|5.1133|0.0834|0.0432|100.1680|6.8630
20170818|122187||105.8903|4.9306|1.9161|2.8551|101.2290|4.6613
20170818|122188||106.7737|4.8155|1.9710|2.9940|102.1992|4.5745
20170818|122189||104.1045|4.4509|0.1757|0.0996|100.0578|4.0467
20170818|122190||105.0940|4.7726|1.9458|2.9227|100.8343|4.2597
20170818|122191||103.9734|4.4082|0.1758|0.0996|100.0413|3.9321
20170818|122192||104.0661|5.5334|0.1739|0.0975|99.8883|4.1778
20170818|122193||105.4472|4.3355|1.9718|2.9877|101.3956|4.0516
20170818|122194||106.4874|4.6841|4.3113|12.3055|102.2989|4.1885
20170818|122195||104.7918|4.6798|1.9642|2.9661|100.7241|4.0677
20170818|122196||105.8806|4.7935|4.3066|12.2795|101.7082|4.1724
20170818|122197||102.9456|4.9406|0.5404|0.4035|100.4190|2.5266
20170818|122199||104.2835|3.9828|0.1897|0.1092|100.1836|4.0999
20170818|122200||103.7692|5.8650|0.2096|0.1210|99.7948|3.9744
20170818|122201||104.6628|5.2202|1.9476|2.9261|100.3280|4.3348
20170818|122202||103.9214|4.2690|0.2128|0.1247|100.1032|3.8182
20170818|122203||105.1880|4.8256|4.3357|12.4102|101.2058|3.9822
20170818|122204||104.5968|5.3115|0.2237|0.1313|100.0861|4.5107
20170818|122205||103.9260|4.4591|0.2360|0.1408|100.1074|3.8186
20170818|122207||104.4768|4.8999|0.2847|0.1762|100.2662|4.2106
20170818|122208||103.9107|4.2799|0.2365|0.1413|100.1374|3.7733
20170818|122209||103.4357|4.1580|0.2525|0.1531|100.0699|3.3658
20170818|122210||105.6565|4.4510|4.4166|12.7855|102.0318|3.6247
20170818|122211||104.4099|4.9489|7.6034|37.7071|100.6817|3.7282
20170818|122212||103.7762|5.2379|0.2890|0.1790|100.0036|3.7726
20170818|122213||102.0644|14.2260|0.2614|0.1486|97.6989|4.3655
20170818|122215||103.7404|5.6041|0.3217|0.2041|99.9745|3.7659
20170818|122216||103.8081|4.6631|0.4084|0.2785|100.4423|3.3658
20170818|122217||103.2067|4.1729|0.4313|0.3000|100.3732|2.8335
20170818|122218||105.4027|4.5754|4.5394|13.4146|102.4265|2.9762
20170818|122219||103.4760|5.4594|0.4131|0.2812|100.1300|3.3460
20170818|122221||103.5397|3.6957|0.4227|0.2932|100.6049|2.9348
20170818|122222||103.8335|5.7338|0.4301|0.2959|100.2719|3.5616
20170818|122224||102.4724|4.5276|0.5059|0.3699|100.1499|2.3225
20170818|122225||102.1509|4.8329|0.5175|0.3807|99.9416|2.2093
20170818|122226||102.6449|5.0980|0.5214|0.3839|100.1526|2.4923
20170818|122227||100.8755|5.0292|0.7591|0.6495|99.8687|1.0068
20170818|122228||102.4183|4.1263|0.5867|0.4539|100.4672|1.9511
20170818|122229||102.3186|3.8598|0.5460|0.4120|100.3409|1.9777
20170818|122230||102.4186|4.5131|0.5086|0.3726|100.1331|2.2855
20170818|122231||102.1331|4.4058|0.5196|0.3838|100.0389|2.0942
20170818|122232||102.2038|4.0681|0.5239|0.3889|100.1678|2.0360
20170818|122233||102.5715|4.0211|0.5241|0.3893|100.3753|2.1962
20170818|122234||103.4367|4.9133|4.6338|13.8938|101.0804|2.3563
20170818|122235||102.1267|4.8291|0.5593|0.4232|100.0487|2.0780
20170818|122236||102.5426|4.1299|0.5394|0.4044|100.3812|2.1614
20170818|122237||103.2487|7.5633|0.5145|0.3715|99.8788|3.3699
20170818|122239||102.1244|4.0455|0.5503|0.4159|100.2017|1.9227
20170818|122240||103.8904|4.5012|4.7117|14.2708|101.7913|2.0991
20170818|122241||104.0738|4.6382|4.6947|14.1996|101.9431|2.1307
20170818|122242||102.3056|4.3469|0.5619|0.4271|100.2692|2.0364
20170818|122243||105.3170|4.4231|4.7099|14.2855|103.1973|2.1197
20170818|122244||104.0402|4.6746|4.7112|14.2901|102.0142|2.0260
20170818|122245||102.9862|4.5835|2.4052|4.1420|101.2257|1.7605
20170818|122247||102.3306|4.3853|0.5748|0.4405|100.3169|2.0137
20170818|122248||104.0308|4.8953|4.6733|14.1120|101.8963|2.1345
20170818|122249||95.1123|6.4913|4.6536|13.9655|93.3899|1.7224
20170818|122250||102.2132|5.6460|2.3812|4.0715|100.3222|1.8910
20170818|122251||101.8674|4.1363|0.6498|0.5232|100.3351|1.5323
20170818|122252||103.4506|4.6203|4.7922|14.7036|101.8205|1.6301
20170818|122253||100.6074|4.9818|0.7438|0.6308|99.6088|0.9986
20170818|122254||100.8480|5.8574|0.7169|0.5956|99.5557|1.2923
20170818|122255||103.1663|4.8440|4.7558|14.5256|101.4449|1.7214
20170818|122256||101.3835|5.3646|0.7229|0.6043|100.0575|1.3260
20170818|122257||101.4057|4.6294|0.7437|0.6319|100.2734|1.1323
20170818|122258||107.1665|7.1985|2.6904|5.2233|101.6317|5.5348
20170818|122259||101.3517|4.0700|0.7713|0.6681|100.4217|0.9300
20170818|122260||103.3662|4.5722|4.9111|15.3434|102.3562|1.0100
20170818|122261||101.3015|4.2008|0.7651|0.6598|100.3399|0.9616
20170818|122262||102.5594|4.7886|4.8870|15.2158|101.5115|1.0479
20170818|122263||101.2833|4.6766|0.7930|0.6933|100.3858|0.8975
20170818|122264||100.8370|4.6699|0.9423|0.8941|100.7469|0.0901
20170818|122265||101.2514|4.6431|0.8954|0.8287|100.8799|0.3715
20170818|122267||100.7100|6.7734|0.9058|0.8344|100.4500|0.2600
