0|000725|20170630|0.1230|20170829|20160216|||20170517|-11.84|
0|000726|20170630|0.4300|20170830|20151130|||||
0|000727|20170630|-0.0492|20170829|20160711|20170505|20161117|20161010|-17000.00|
0|000728|20170630|0.1700|20170823|20170525|20170525|20160608|20161103|-2900.00|20150119
0|000729|20170630|0.1740|20170828|20160511|||20170110|-0.20|
0|000731|20170630|0.1443|20170816|20170307|||||
0|000732|20170630|0.7390|20170831|20160302||20160513|20160930|0.10|
0|000733|20170630|0.3050|20170828|20160503||20170313|||
0|000735|20170630|0.1132|20170826|20160111||20170215|20170703|565.63|
0|000736|20170630|-0.2400|20170825|20170428|20170717|20160725|20161231|-39.89|20170508
0|000737|20170630|-0.2915|20170810|20170824|20170824||||20160509
0|000738|20170630|0.1251|20170822|20160127||20150930|||
0|000739|20170630|0.1100|20170828|20151023|||20170724|378.50|
0|000750|20170630|0.0800|20170829|20160531||20161215|20170724|-0.33|20150119
0|000751|20170630|0.0572|20170819|20170817|20170904|20151125|20170320|4.00|20170811
0|000752|20170630|0.0266|20170830|20160602|20170712|20160302|||
0|000753|20170630|0.0115|20170812|20170412|||||
0|000755|20170630|-0.5100|20170808|20170104|20170331|20170405|20170109|0.01|20170331
0|000756|20170630|0.2300|20170814|20160811|||20170703|-0.03|
0|000757|20170630|0.0500|20170823|20170824|20170824|20160328|20170426|-0.03|20161212
0|000758|20170630|0.0886|20170825|20161111|20170707||||
0|000759|20170630|0.2000|20170729|20170726|20170726||20170814|422.25|
0|000760|20170630|0.1500|20170831|20170221|20170525|20170725|20170313|-120.00|20170524
0|000761|20170630|0.1670|20170825|20160108||20160920|20170210|-0.27|
0|000762|20170630|-0.0626|20170830|20170911|20170912||20170124|-0.15|
0|000766|20170630|0.1290|20170818|20170626|20170626|20170721|||20170622
0|000767|20170630|-0.1952|20170823|20150729|20170330|20151230|||20150119
0|000768|20170630|0.0331|20170822|20160808|||||
0|000776|20170630|0.5600|20170826|20160321|||20170713|-0.10|20150119
0|000777|20170630|0.0060|20170829|20170320|20170713||||
0|000778|20170630|0.1293|20170829|20170504|20170504||||20150119
0|000779|20170630|0.1900|20170816|20160603|20170601|20161219|20170605|18.62|20160518
0|000780|20170630|0.1300|20170830|20170829|||||20170811
0|000782|20170630|0.0200|20170829|20170118||20170103|20170406|-0.13|
0|000783|20170630|0.1800|20170812|20160321|||20170523|541.71|20150119
0|000785|20170630|0.1800|20170826|20160725|||||20160802
0|000786|20170630|0.3810|20170821|20170406|20170412|20170907|||20170412
0|000788|20170630|0.0400|20170830|20170515|20170515||||20141222
0|000789|20170630|0.1427|20170826|20170222|||||20170424
0|000790|20170630|0.0260|20170818|20160825||20160510|20170327|235.23|
0|000791|20170630|-0.0120|20170824|20170502|20170502||||20170314
0|000792|20170630|-0.1875|20170831|20170911|20170911||||20170717
0|000793|20170630|0.1782|20170819|20160825||20151120|20170728|105.67|
0|000795|20170630|0.0460|20170818|20170809|20170912|20160324|20170720|-0.19|20160509
0|000796|20170630|0.1674|20170824|20170904|20170904|20151109|20170825|318.11|20160512
0|000797|20170630|0.0500|20170831|20170719|20170719|20161114|20170704|-0.17|
0|000798|20170630|0.0085|20170811|20170720|20170321||20170602|0.50|20160428
0|000799|20170630|0.2547|20170814|20170912|20170912||||20160420
0|000800|20170630|0.1662|20170830|20161018|||||20160606
0|000801|20170630|-0.0187|20170831|20170720|20170720||20170717|0.27|20170717
0|000802|20170630|0.0532|20170811|20170804|20170808|20160601|20170629|147.82|20160329
0|000803|20170630|-0.2000|20170826|20170525|20170421|20170802|20170511|53.00|20170511
0|000806|20170630|-0.0193|20170826|20170509|20170714|20170718|20170516|-0.14|20170717
0|000807|20170630|0.0600|20170828|20170911|20170911|20170118|20170829|-0.10|20170811
0|000809|20170630|-0.0970|20170818|20161123|||||20141223
0|000810|20170630|0.0526|20170825|20170912|20170615|20160401|||20160613
0|000811|20170630|0.3300|20170826|20150916|||20170602|-87.00|20170717
0|000812|20170630|0.0226|20170801|20170713|20170713|20170706|20170815|447.38|20170509
0|000813|20170630|0.1907|20170819|20160914||20160713|20170612|15.00|20160926
0|000815|20170630|-0.0100|20170825|20170908|20170911||||20170717
0|000816|20170630|-0.0365|20170826|20151026|||20170216|-0.20|
0|000818|20170630|0.0883|20170816|20170815|20170815|20170612|20170830|-5.65|
0|000819|20170630|-0.0190|20170822|20170815|20170815||20170220|-0.20|20170424
0|000820|20170630|0.3300|20170830|20170314|20170714|20170717|20170613|791.72|20170714
0|000821|20170630|0.1500|20170819|20160629|20170621|20161205|20170719|5.50|20170620
0|000822|20170630|0.3800|20170804|20170830|20170830||20170830|-0.10|
0|000823|20170630|0.1787|20170826|20161018|20170414||||
0|000825|20170630|0.1300|20170826|20170807|20170807||||
0|000826|20170630|0.5190|20170830|20151111||20160405|||
0|000828|20170630|0.4439|20170823|20161124|20170503||20161130|0.18|20170503
0|000829|20170630|0.0100|20170831|20170412|20170413|20170817|||20160509
0|000830|20170630|0.3300|20170816|20170227|20170726||20161118|0.01|
0|000831|20170630|0.0269|20170815|20170707|20170816||||20170424
0|000833|20170630|0.0499|20170830|20170719||20151019|||
0|000835|20170630|0.0895|20170831|20170728|20170728|20161020|20170613|0.10|
0|000836|20170630|0.0387|20170826|20150923|20170427|20170524|20170428|-582.20|20160620
0|000837|20170630|0.0053|20170831|20170720|20170720||20170602|1.00|
0|000838|20170630|0.0136|20170825|20161115||20170502|20161125|-745.00|20160304
0|000839|20170630|0.0614|20170829|20170228|20170515||20170828|0.41|20160801
0|000848|20170630|0.2300|20170729|20151221|||||
0|000850|20170630|0.0140|20170829|20170221|||||20150119
0|000851|20170630|0.0656|20170829|20160215||20160929|20170410|-2.50|20141222
0|000852|20170630|-0.2657|20170830|20170824|20170824||||20170717
0|000856|20170630|0.0200|20170816|20170531|20170704|20170413|20170412|-206.57|20170717
0|000858|20170630|1.3100|20170828|20150710|||||
0|000859|20170630|0.0325|20170817|20170704|20170704|20161116|20170310|-1.00|
0|000860|20170630|0.4287|20170819|20160503|||||
0|000861|20170630|0.0300|20170830|20160818|||20170718|70.00|
0|000862|20170630|-0.0206|20170818|20151015||20170313|||
0|000863|20170630|0.0700|20170830|20160330||20151203|20170906|22.00|
0|000868|20170630|-0.0400|20170822|20170912|20170911|20170113|||
0|000869|20170630|0.9800|20170829|20151201|||||
0|000875|20170630|0.0177|20170825|20170519|20170519||20170411|0.17|
0|000876|20170630|0.2700|20170830|20150717||20161117|20170808|2.00|20160302
0|000877|20170630|0.0290|20170818|20170703|20170703|20170907|20170320|-0.06|20170523
0|000878|20170630|0.0910|20170825|20170126|20170811|20161018|||20170811
0|000880|20170630|0.0800|20170831|20170607|20170607||20170726|0.01|20170508
0|000881|20170630|0.1369|20170821|20170301||20160721|||
0|000882|20170630|0.0103|20170818|20161223||20161124|20170511|672.31|
